Entity,Code,Day,total_vaccinations_per_hundred
Netherlands,NLD,28-04-2021,31.14
Netherlands,NLD,29-04-2021,31.73
Netherlands,NLD,30-04-2021,32.31
Netherlands,NLD,01-05-2021,32.94
Netherlands,NLD,02-05-2021,33.52
Netherlands,NLD,03-05-2021,34.16
Netherlands,NLD,04-05-2021,34.77
Netherlands,NLD,05-05-2021,35.49
Netherlands,NLD,06-05-2021,36.21
Netherlands,NLD,07-05-2021,36.95
Netherlands,NLD,08-05-2021,37.68
Netherlands,NLD,09-05-2021,38.37
Netherlands,NLD,10-05-2021,39.12
Netherlands,NLD,11-05-2021,39.91
Netherlands,NLD,12-05-2021,40.81
Netherlands,NLD,13-05-2021,41.68
Netherlands,NLD,14-05-2021,42.5
Netherlands,NLD,15-05-2021,43.37
Netherlands,NLD,16-05-2021,44.2
Netherlands,NLD,17-05-2021,45.1
Netherlands,NLD,18-05-2021,46
Netherlands,NLD,19-05-2021,46.86
Netherlands,NLD,20-05-2021,47.7
Netherlands,NLD,21-05-2021,48.54
Netherlands,NLD,22-05-2021,49.36
Netherlands,NLD,23-05-2021,50.17
Netherlands,NLD,24-05-2021,50.68
Netherlands,NLD,25-05-2021,51.27
Netherlands,NLD,26-05-2021,52.43
Netherlands,NLD,27-05-2021,53.21
Netherlands,NLD,28-05-2021,54.13
Netherlands,NLD,29-05-2021,55.06
Netherlands,NLD,30-05-2021,55.95
Netherlands,NLD,31-05-2021,56.87
Netherlands,NLD,01-06-2021,57.84
Netherlands,NLD,02-06-2021,58.81
Netherlands,NLD,03-06-2021,59.82
Netherlands,NLD,04-06-2021,60.78
Netherlands,NLD,05-06-2021,61.74
Netherlands,NLD,06-06-2021,62.74
Netherlands,NLD,07-06-2021,63.52
Netherlands,NLD,08-06-2021,64.9
Netherlands,NLD,09-06-2021,66.36
Netherlands,NLD,10-06-2021,67.78
Netherlands,NLD,11-06-2021,69.17
Netherlands,NLD,12-06-2021,71.09
Netherlands,NLD,13-06-2021,72.45
Netherlands,NLD,14-06-2021,73.67
Netherlands,NLD,15-06-2021,74.9
Netherlands,NLD,16-06-2021,76.09
Netherlands,NLD,17-06-2021,77.27
Netherlands,NLD,18-06-2021,78.45
Netherlands,NLD,19-06-2021,79.64
Netherlands,NLD,20-06-2021,80.8
Netherlands,NLD,21-06-2021,81.96
Netherlands,NLD,22-06-2021,83.13
Netherlands,NLD,23-06-2021,84.3
Netherlands,NLD,24-06-2021,85.49
Netherlands,NLD,25-06-2021,86.74
Netherlands,NLD,26-06-2021,88.05
Netherlands,NLD,27-06-2021,89.34
Netherlands,NLD,28-06-2021,90.57
Netherlands,NLD,29-06-2021,91.8
Netherlands,NLD,30-06-2021,93.02
Netherlands,NLD,01-07-2021,94.25
Netherlands,NLD,02-07-2021,95.45
Netherlands,NLD,03-07-2021,96.65
Netherlands,NLD,04-07-2021,97.4
Netherlands,NLD,05-07-2021,98.55
Netherlands,NLD,06-07-2021,99.58
Netherlands,NLD,07-07-2021,100.61
Netherlands,NLD,08-07-2021,101.61
Netherlands,NLD,09-07-2021,102.63
Netherlands,NLD,10-07-2021,103.62
Netherlands,NLD,11-07-2021,104.58
Netherlands,NLD,12-07-2021,105.44
Netherlands,NLD,13-07-2021,106.63
Netherlands,NLD,14-07-2021,107.54
Netherlands,NLD,15-07-2021,108.43
Netherlands,NLD,16-07-2021,109.37
Netherlands,NLD,17-07-2021,110.3
Netherlands,NLD,18-07-2021,111.19
Netherlands,NLD,19-07-2021,111.93
Netherlands,NLD,20-07-2021,112.67
Netherlands,NLD,21-07-2021,113.4
Netherlands,NLD,22-07-2021,114.13
Netherlands,NLD,26-07-2021,117.95
Netherlands,NLD,28-07-2021,119.16
Netherlands,NLD,02-08-2021,122.73
Netherlands,NLD,09-08-2021,126.61
Netherlands,NLD,11-08-2021,127.85
Netherlands,NLD,16-08-2021,130.45
Netherlands,NLD,18-08-2021,130.94
Netherlands,NLD,23-08-2021,132.16
Netherlands,NLD,25-08-2021,132.61
Netherlands,NLD,30-08-2021,133.66
Netherlands,NLD,01-09-2021,134.01
Netherlands,NLD,06-09-2021,134.76
Netherlands,NLD,08-09-2021,134.98
Netherlands,NLD,13-09-2021,135.55
Netherlands,NLD,15-09-2021,135.8
Netherlands,NLD,20-09-2021,136.26
Netherlands,NLD,22-09-2021,136.49
Netherlands,NLD,27-09-2021,137.08
Netherlands,NLD,29-09-2021,137.34
New Caledonia,NCL,02-02-2021,0.39
New Caledonia,NCL,10-02-2021,0.58
New Caledonia,NCL,16-02-2021,0.95
New Caledonia,NCL,23-02-2021,1.55
New Caledonia,NCL,09-03-2021,3.39
New Caledonia,NCL,16-03-2021,5.47
New Caledonia,NCL,23-03-2021,7.88
New Caledonia,NCL,30-03-2021,10.03
New Caledonia,NCL,07-04-2021,12.93
New Caledonia,NCL,13-04-2021,15.34
New Caledonia,NCL,20-04-2021,18.35
New Caledonia,NCL,27-04-2021,21.14
New Caledonia,NCL,04-05-2021,23.51
New Caledonia,NCL,11-05-2021,26.22
New Caledonia,NCL,18-05-2021,28.01
New Caledonia,NCL,25-05-2021,30.06
New Caledonia,NCL,01-06-2021,32.13
New Caledonia,NCL,08-06-2021,34.26
New Caledonia,NCL,15-06-2021,35.1
New Caledonia,NCL,21-06-2021,36.32
New Caledonia,NCL,29-06-2021,38.6
New Caledonia,NCL,06-07-2021,39.98
New Caledonia,NCL,20-07-2021,42.74
New Caledonia,NCL,27-07-2021,43.63
New Caledonia,NCL,02-08-2021,45.13
New Caledonia,NCL,09-08-2021,46.42
New Caledonia,NCL,16-08-2021,48.24
New Caledonia,NCL,23-08-2021,50.3
New Caledonia,NCL,31-08-2021,52.71
New Caledonia,NCL,07-09-2021,54.91
New Caledonia,NCL,14-09-2021,61.35
New Caledonia,NCL,21-09-2021,71.75
New Caledonia,NCL,28-09-2021,77.63
New Zealand,NZL,19-02-2021,0
New Zealand,NZL,20-02-2021,0
New Zealand,NZL,21-02-2021,0
New Zealand,NZL,22-02-2021,0.01
New Zealand,NZL,23-02-2021,0.02
New Zealand,NZL,24-02-2021,0.04
New Zealand,NZL,25-02-2021,0.06
New Zealand,NZL,26-02-2021,0.09
New Zealand,NZL,27-02-2021,0.12
New Zealand,NZL,28-02-2021,0.14
New Zealand,NZL,01-03-2021,0.17
New Zealand,NZL,02-03-2021,0.2
New Zealand,NZL,03-03-2021,0.24
New Zealand,NZL,04-03-2021,0.27
New Zealand,NZL,05-03-2021,0.3
New Zealand,NZL,06-03-2021,0.31
New Zealand,NZL,07-03-2021,0.32
New Zealand,NZL,08-03-2021,0.34
New Zealand,NZL,09-03-2021,0.37
New Zealand,NZL,10-03-2021,0.4
New Zealand,NZL,11-03-2021,0.43
New Zealand,NZL,12-03-2021,0.45
New Zealand,NZL,13-03-2021,0.46
New Zealand,NZL,14-03-2021,0.48
New Zealand,NZL,15-03-2021,0.52
New Zealand,NZL,16-03-2021,0.56
New Zealand,NZL,17-03-2021,0.6
New Zealand,NZL,18-03-2021,0.64
New Zealand,NZL,19-03-2021,0.69
New Zealand,NZL,20-03-2021,0.72
New Zealand,NZL,21-03-2021,0.75
New Zealand,NZL,22-03-2021,0.8
New Zealand,NZL,23-03-2021,0.85
New Zealand,NZL,24-03-2021,0.93
New Zealand,NZL,25-03-2021,1
New Zealand,NZL,26-03-2021,1.09
New Zealand,NZL,27-03-2021,1.13
New Zealand,NZL,28-03-2021,1.16
New Zealand,NZL,29-03-2021,1.26
New Zealand,NZL,30-03-2021,1.38
New Zealand,NZL,31-03-2021,1.52
New Zealand,NZL,01-04-2021,1.65
New Zealand,NZL,02-04-2021,1.69
New Zealand,NZL,03-04-2021,1.73
New Zealand,NZL,04-04-2021,1.75
New Zealand,NZL,05-04-2021,1.77
New Zealand,NZL,06-04-2021,1.87
New Zealand,NZL,07-04-2021,2.02
New Zealand,NZL,08-04-2021,2.19
New Zealand,NZL,09-04-2021,2.34
New Zealand,NZL,10-04-2021,2.42
New Zealand,NZL,11-04-2021,2.5
New Zealand,NZL,12-04-2021,2.66
New Zealand,NZL,13-04-2021,2.83
New Zealand,NZL,14-04-2021,3
New Zealand,NZL,15-04-2021,3.18
New Zealand,NZL,16-04-2021,3.37
New Zealand,NZL,17-04-2021,3.48
New Zealand,NZL,18-04-2021,3.52
New Zealand,NZL,19-04-2021,3.67
New Zealand,NZL,20-04-2021,3.85
New Zealand,NZL,21-04-2021,4.06
New Zealand,NZL,22-04-2021,4.28
New Zealand,NZL,23-04-2021,4.52
New Zealand,NZL,24-04-2021,4.61
New Zealand,NZL,25-04-2021,4.66
New Zealand,NZL,26-04-2021,4.71
New Zealand,NZL,27-04-2021,4.91
New Zealand,NZL,28-04-2021,5.14
New Zealand,NZL,29-04-2021,5.4
New Zealand,NZL,30-04-2021,5.67
New Zealand,NZL,01-05-2021,5.79
New Zealand,NZL,02-05-2021,5.86
New Zealand,NZL,03-05-2021,6.08
New Zealand,NZL,04-05-2021,6.36
New Zealand,NZL,05-05-2021,6.66
New Zealand,NZL,06-05-2021,6.97
New Zealand,NZL,07-05-2021,7.32
New Zealand,NZL,08-05-2021,7.47
New Zealand,NZL,09-05-2021,7.54
New Zealand,NZL,10-05-2021,7.78
New Zealand,NZL,11-05-2021,8.09
New Zealand,NZL,12-05-2021,8.41
New Zealand,NZL,13-05-2021,8.73
New Zealand,NZL,14-05-2021,9.06
New Zealand,NZL,15-05-2021,9.19
New Zealand,NZL,16-05-2021,9.28
New Zealand,NZL,17-05-2021,9.51
New Zealand,NZL,18-05-2021,9.81
New Zealand,NZL,19-05-2021,10.13
New Zealand,NZL,20-05-2021,10.45
New Zealand,NZL,21-05-2021,10.77
New Zealand,NZL,22-05-2021,10.93
New Zealand,NZL,23-05-2021,11.01
New Zealand,NZL,24-05-2021,11.28
New Zealand,NZL,25-05-2021,11.63
New Zealand,NZL,26-05-2021,12.02
New Zealand,NZL,27-05-2021,12.36
New Zealand,NZL,28-05-2021,12.79
New Zealand,NZL,29-05-2021,13
New Zealand,NZL,30-05-2021,13.11
New Zealand,NZL,31-05-2021,13.4
New Zealand,NZL,01-06-2021,13.81
New Zealand,NZL,02-06-2021,14.24
New Zealand,NZL,03-06-2021,14.72
New Zealand,NZL,04-06-2021,15.14
New Zealand,NZL,05-06-2021,15.34
New Zealand,NZL,06-06-2021,15.44
New Zealand,NZL,07-06-2021,15.55
New Zealand,NZL,08-06-2021,16
New Zealand,NZL,09-06-2021,16.24
New Zealand,NZL,10-06-2021,16.72
New Zealand,NZL,11-06-2021,17.16
New Zealand,NZL,12-06-2021,17.41
New Zealand,NZL,13-06-2021,17.56
New Zealand,NZL,14-06-2021,17.93
New Zealand,NZL,15-06-2021,18.38
New Zealand,NZL,16-06-2021,18.89
New Zealand,NZL,17-06-2021,19.36
New Zealand,NZL,18-06-2021,19.79
New Zealand,NZL,19-06-2021,20.05
New Zealand,NZL,20-06-2021,20.2
New Zealand,NZL,21-06-2021,20.56
New Zealand,NZL,22-06-2021,21.02
New Zealand,NZL,23-06-2021,21.54
New Zealand,NZL,24-06-2021,22.04
New Zealand,NZL,25-06-2021,22.49
New Zealand,NZL,26-06-2021,22.79
New Zealand,NZL,27-06-2021,22.93
New Zealand,NZL,28-06-2021,23.27
New Zealand,NZL,29-06-2021,23.7
New Zealand,NZL,30-06-2021,24.17
New Zealand,NZL,01-07-2021,24.64
New Zealand,NZL,02-07-2021,25.06
New Zealand,NZL,03-07-2021,25.32
New Zealand,NZL,04-07-2021,25.45
New Zealand,NZL,05-07-2021,25.77
New Zealand,NZL,06-07-2021,26.2
New Zealand,NZL,07-07-2021,26.68
New Zealand,NZL,08-07-2021,27.19
New Zealand,NZL,09-07-2021,27.63
New Zealand,NZL,10-07-2021,27.96
New Zealand,NZL,11-07-2021,28.11
New Zealand,NZL,12-07-2021,28.48
New Zealand,NZL,13-07-2021,28.94
New Zealand,NZL,14-07-2021,29.45
New Zealand,NZL,15-07-2021,29.94
New Zealand,NZL,16-07-2021,30.39
New Zealand,NZL,17-07-2021,30.73
New Zealand,NZL,18-07-2021,30.91
New Zealand,NZL,19-07-2021,31.37
New Zealand,NZL,20-07-2021,32
New Zealand,NZL,21-07-2021,32.7
New Zealand,NZL,22-07-2021,33.37
New Zealand,NZL,23-07-2021,34
New Zealand,NZL,24-07-2021,34.51
New Zealand,NZL,25-07-2021,34.8
New Zealand,NZL,26-07-2021,35.43
New Zealand,NZL,27-07-2021,36.23
New Zealand,NZL,28-07-2021,37.09
New Zealand,NZL,29-07-2021,37.91
New Zealand,NZL,30-07-2021,38.78
New Zealand,NZL,31-07-2021,39.57
New Zealand,NZL,01-08-2021,40.04
New Zealand,NZL,02-08-2021,40.76
New Zealand,NZL,03-08-2021,41.64
New Zealand,NZL,04-08-2021,42.58
New Zealand,NZL,05-08-2021,43.45
New Zealand,NZL,06-08-2021,44.31
New Zealand,NZL,07-08-2021,45.07
New Zealand,NZL,08-08-2021,45.49
New Zealand,NZL,09-08-2021,46.29
New Zealand,NZL,10-08-2021,47.25
New Zealand,NZL,11-08-2021,48.26
New Zealand,NZL,12-08-2021,49.27
New Zealand,NZL,13-08-2021,50.24
New Zealand,NZL,14-08-2021,51.14
New Zealand,NZL,15-08-2021,51.67
New Zealand,NZL,16-08-2021,52.62
New Zealand,NZL,17-08-2021,53.78
New Zealand,NZL,18-08-2021,53.79
New Zealand,NZL,19-08-2021,54.41
New Zealand,NZL,20-08-2021,55.62
New Zealand,NZL,21-08-2021,56.74
New Zealand,NZL,22-08-2021,57.51
New Zealand,NZL,23-08-2021,58.87
New Zealand,NZL,24-08-2021,60.58
New Zealand,NZL,25-08-2021,62.43
New Zealand,NZL,26-08-2021,64.35
New Zealand,NZL,27-08-2021,66.24
New Zealand,NZL,28-08-2021,67.87
New Zealand,NZL,29-08-2021,68.87
New Zealand,NZL,30-08-2021,70.48
New Zealand,NZL,31-08-2021,72.27
New Zealand,NZL,01-09-2021,74.14
New Zealand,NZL,02-09-2021,76.01
New Zealand,NZL,03-09-2021,77.81
New Zealand,NZL,04-09-2021,79.43
New Zealand,NZL,05-09-2021,80.23
New Zealand,NZL,06-09-2021,81.61
New Zealand,NZL,07-09-2021,83.12
New Zealand,NZL,08-09-2021,84.5
New Zealand,NZL,09-09-2021,85.78
New Zealand,NZL,10-09-2021,87.12
New Zealand,NZL,11-09-2021,88.41
New Zealand,NZL,12-09-2021,89.11
New Zealand,NZL,13-09-2021,90.25
New Zealand,NZL,14-09-2021,91.53
New Zealand,NZL,15-09-2021,92.83
New Zealand,NZL,16-09-2021,94.1
New Zealand,NZL,17-09-2021,95.35
New Zealand,NZL,18-09-2021,96.46
New Zealand,NZL,19-09-2021,97.01
New Zealand,NZL,20-09-2021,98.05
New Zealand,NZL,21-09-2021,99.17
New Zealand,NZL,22-09-2021,100.2
New Zealand,NZL,23-09-2021,101.22
New Zealand,NZL,24-09-2021,102.26
New Zealand,NZL,25-09-2021,103.33
New Zealand,NZL,26-09-2021,103.84
New Zealand,NZL,27-09-2021,104.68
New Zealand,NZL,28-09-2021,105.6
New Zealand,NZL,29-09-2021,105.6
New Zealand,NZL,30-09-2021,107.41
Nicaragua,NIC,01-03-2021,0
Nicaragua,NIC,14-04-2021,0.92
Nicaragua,NIC,24-04-2021,2.02
Nicaragua,NIC,07-05-2021,2.48
Nicaragua,NIC,21-05-2021,2.5
Nicaragua,NIC,16-07-2021,6.2
Nicaragua,NIC,17-08-2021,8.66
Nicaragua,NIC,20-08-2021,9.14
Nicaragua,NIC,27-08-2021,9.63
Nicaragua,NIC,03-09-2021,10
Nicaragua,NIC,10-09-2021,10.97
Nicaragua,NIC,17-09-2021,11.48
Nicaragua,NIC,25-09-2021,11.76
Nicaragua,NIC,01-10-2021,12.86
Niger,NER,28-03-2021,0
Niger,NER,17-04-2021,0.01
Niger,NER,12-05-2021,0.29
Niger,NER,18-05-2021,0.48
Niger,NER,26-05-2021,0.63
Niger,NER,08-06-2021,0.72
Niger,NER,14-06-2021,0.74
Niger,NER,24-06-2021,1.02
Niger,NER,09-08-2021,1.69
Niger,NER,16-08-2021,1.93
Niger,NER,23-08-2021,1.95
Niger,NER,22-09-2021,2.04
Nigeria,NGA,04-03-2021,0
Nigeria,NGA,15-03-2021,0
Nigeria,NGA,24-03-2021,0.13
Nigeria,NGA,28-03-2021,0.24
Nigeria,NGA,31-03-2021,0.34
Nigeria,NGA,01-04-2021,0.39
Nigeria,NGA,06-04-2021,0.46
Nigeria,NGA,14-04-2021,0.49
Nigeria,NGA,15-04-2021,0.5
Nigeria,NGA,16-04-2021,0.51
Nigeria,NGA,18-04-2021,0.52
Nigeria,NGA,19-04-2021,0.52
Nigeria,NGA,20-04-2021,0.53
Nigeria,NGA,21-04-2021,0.54
Nigeria,NGA,22-04-2021,0.54
Nigeria,NGA,23-04-2021,0.55
Nigeria,NGA,24-04-2021,0.55
Nigeria,NGA,25-04-2021,0.55
Nigeria,NGA,26-04-2021,0.56
Nigeria,NGA,27-04-2021,0.56
Nigeria,NGA,28-04-2021,0.56
Nigeria,NGA,01-05-2021,0.58
Nigeria,NGA,02-05-2021,0.58
Nigeria,NGA,03-05-2021,0.59
Nigeria,NGA,04-05-2021,0.59
Nigeria,NGA,05-05-2021,0.6
Nigeria,NGA,06-05-2021,0.61
Nigeria,NGA,07-05-2021,0.76
Nigeria,NGA,08-05-2021,0.78
Nigeria,NGA,09-05-2021,0.79
Nigeria,NGA,10-05-2021,0.8
Nigeria,NGA,11-05-2021,0.81
Nigeria,NGA,12-05-2021,0.83
Nigeria,NGA,13-05-2021,0.83
Nigeria,NGA,14-05-2021,0.84
Nigeria,NGA,15-05-2021,0.85
Nigeria,NGA,16-05-2021,0.86
Nigeria,NGA,17-05-2021,0.86
Nigeria,NGA,18-05-2021,0.87
Nigeria,NGA,19-05-2021,0.89
Nigeria,NGA,20-05-2021,0.9
Nigeria,NGA,21-05-2021,0.9
Nigeria,NGA,22-05-2021,0.91
Nigeria,NGA,23-05-2021,0.91
Nigeria,NGA,25-05-2021,0.92
Nigeria,NGA,26-05-2021,0.92
Nigeria,NGA,27-05-2021,0.93
Nigeria,NGA,28-05-2021,0.94
Nigeria,NGA,29-05-2021,0.94
Nigeria,NGA,30-05-2021,0.95
Nigeria,NGA,31-05-2021,0.96
Nigeria,NGA,01-06-2021,0.97
Nigeria,NGA,02-06-2021,1
Nigeria,NGA,04-06-2021,1.05
Nigeria,NGA,15-06-2021,1.26
Nigeria,NGA,24-06-2021,1.47
Nigeria,NGA,28-06-2021,1.61
Nigeria,NGA,05-07-2021,1.81
Nigeria,NGA,12-07-2021,1.86
Nigeria,NGA,09-08-2021,1.88
Nigeria,NGA,28-08-2021,1.98
Nigeria,NGA,31-08-2021,2.1
Nigeria,NGA,05-09-2021,2.37
Nigeria,NGA,06-09-2021,2.45
Nigeria,NGA,12-09-2021,2.7
Nigeria,NGA,15-09-2021,2.77
Nigeria,NGA,19-09-2021,2.93
Nigeria,NGA,22-09-2021,2.96
Nigeria,NGA,25-09-2021,3.1
Nigeria,NGA,30-09-2021,3.19
Niue,NIU,21-06-2021,0
Niue,NIU,29-06-2021,43.25
Niue,NIU,06-07-2021,75.34
Niue,NIU,02-08-2021,145.72
North America,,14-12-2020,0
North America,,15-12-2020,0
North America,,16-12-2020,0
North America,,17-12-2020,0
North America,,18-12-2020,0
North America,,19-12-2020,0
North America,,20-12-2020,0.1
North America,,21-12-2020,0.11
North America,,22-12-2020,0.11
North America,,23-12-2020,0.17
North America,,24-12-2020,0.18
North America,,25-12-2020,0.18
North America,,26-12-2020,0.33
North America,,27-12-2020,0.34
North America,,28-12-2020,0.37
North America,,29-12-2020,0.37
North America,,30-12-2020,0.49
North America,,31-12-2020,0.49
North America,,01-01-2021,0.49
North America,,02-01-2021,0.73
North America,,03-01-2021,0.73
North America,,04-01-2021,0.8
North America,,05-01-2021,0.85
North America,,06-01-2021,0.93
North America,,07-01-2021,1.04
North America,,08-01-2021,1.18
North America,,09-01-2021,1.18
North America,,10-01-2021,1.19
North America,,11-01-2021,1.58
North America,,12-01-2021,1.65
North America,,13-01-2021,1.83
North America,,14-01-2021,2
North America,,15-01-2021,2.22
North America,,16-01-2021,2.23
North America,,17-01-2021,2.24
North America,,18-01-2021,2.25
North America,,19-01-2021,2.83
North America,,20-01-2021,2.98
North America,,21-01-2021,3.16
North America,,22-01-2021,3.44
North America,,23-01-2021,3.69
North America,,24-01-2021,3.91
North America,,25-01-2021,4.07
North America,,26-01-2021,4.21
North America,,27-01-2021,4.4
North America,,28-01-2021,4.66
North America,,29-01-2021,4.95
North America,,30-01-2021,5.24
North America,,31-01-2021,5.5
North America,,01-02-2021,5.69
North America,,02-02-2021,5.79
North America,,03-02-2021,5.97
North America,,04-02-2021,6.2
North America,,05-02-2021,6.48
North America,,06-02-2021,6.86
North America,,07-02-2021,7.22
North America,,08-02-2021,7.43
North America,,09-02-2021,7.57
North America,,10-02-2021,7.84
North America,,11-02-2021,8.12
North America,,12-02-2021,8.46
North America,,13-02-2021,8.84
North America,,14-02-2021,9.22
North America,,15-02-2021,9.23
North America,,16-02-2021,9.65
North America,,17-02-2021,9.86
North America,,18-02-2021,10.16
North America,,19-02-2021,10.52
North America,,20-02-2021,10.83
North America,,21-02-2021,11.14
North America,,22-02-2021,11.35
North America,,23-02-2021,11.51
North America,,24-02-2021,11.78
North America,,25-02-2021,12.13
North America,,26-02-2021,12.55
North America,,27-02-2021,12.97
North America,,28-02-2021,13.4
North America,,01-03-2021,13.72
North America,,02-03-2021,14.04
North America,,03-03-2021,14.39
North America,,04-03-2021,14.77
North America,,05-03-2021,15.22
North America,,06-03-2021,15.74
North America,,07-03-2021,16.17
North America,,08-03-2021,16.49
North America,,09-03-2021,16.83
North America,,10-03-2021,17.26
North America,,11-03-2021,17.76
North America,,12-03-2021,18.31
North America,,13-03-2021,19.13
North America,,14-03-2021,19.4
North America,,15-03-2021,19.79
North America,,16-03-2021,20.12
North America,,17-03-2021,20.57
North America,,18-03-2021,21.09
North America,,19-03-2021,21.6
North America,,20-03-2021,22.19
North America,,21-03-2021,22.74
North America,,22-03-2021,23.15
North America,,23-03-2021,23.5
North America,,24-03-2021,23.95
North America,,25-03-2021,24.49
North America,,26-03-2021,25.13
North America,,27-03-2021,25.79
North America,,28-03-2021,26.39
North America,,29-03-2021,26.87
North America,,30-03-2021,27.28
North America,,31-03-2021,27.84
North America,,01-04-2021,28.45
North America,,02-04-2021,29.28
North America,,03-04-2021,30.06
North America,,04-04-2021,30.65
North America,,05-04-2021,31.08
North America,,06-04-2021,31.44
North America,,07-04-2021,32.05
North America,,08-04-2021,32.76
North America,,09-04-2021,33.55
North America,,10-04-2021,34.41
North America,,11-04-2021,35.07
North America,,12-04-2021,35.65
North America,,13-04-2021,36.28
North America,,14-04-2021,36.96
North America,,15-04-2021,37.7
North America,,16-04-2021,38.52
North America,,17-04-2021,39.22
North America,,18-04-2021,39.87
North America,,19-04-2021,40.34
North America,,20-04-2021,40.77
North America,,21-04-2021,41.34
North America,,22-04-2021,41.98
North America,,23-04-2021,42.67
North America,,24-04-2021,43.33
North America,,25-04-2021,43.93
North America,,26-04-2021,44.4
North America,,27-04-2021,44.74
North America,,28-04-2021,45.28
North America,,29-04-2021,45.87
North America,,30-04-2021,46.46
North America,,01-05-2021,47.1
North America,,02-05-2021,47.52
North America,,03-05-2021,47.85
North America,,04-05-2021,48.17
North America,,05-05-2021,48.64
North America,,06-05-2021,49.23
North America,,07-05-2021,49.88
North America,,08-05-2021,50.41
North America,,09-05-2021,50.87
North America,,10-05-2021,51.29
North America,,11-05-2021,51.69
North America,,12-05-2021,52.1
North America,,13-05-2021,52.61
North America,,14-05-2021,53.03
North America,,15-05-2021,53.52
North America,,16-05-2021,54.05
North America,,17-05-2021,54.43
North America,,18-05-2021,54.73
North America,,19-05-2021,55.27
North America,,20-05-2021,55.85
North America,,21-05-2021,56.46
North America,,22-05-2021,57.03
North America,,23-05-2021,57.44
North America,,24-05-2021,57.79
North America,,25-05-2021,58.08
North America,,26-05-2021,58.53
North America,,27-05-2021,58.88
North America,,28-05-2021,59.47
North America,,29-05-2021,59.92
North America,,30-05-2021,60.25
North America,,31-05-2021,60.74
North America,,01-06-2021,61.24
North America,,02-06-2021,61.6
North America,,03-06-2021,62.04
North America,,04-06-2021,62.57
North America,,05-06-2021,62.98
North America,,06-06-2021,63.3
North America,,07-06-2021,63.72
North America,,08-06-2021,64.1
North America,,09-06-2021,64.56
North America,,10-06-2021,64.9
North America,,11-06-2021,65.29
North America,,12-06-2021,65.72
North America,,13-06-2021,66.05
North America,,14-06-2021,66.5
North America,,15-06-2021,66.94
North America,,16-06-2021,67.33
North America,,17-06-2021,67.91
North America,,18-06-2021,68.35
North America,,19-06-2021,68.71
North America,,20-06-2021,68.96
North America,,21-06-2021,69.27
North America,,22-06-2021,69.67
North America,,23-06-2021,70.05
North America,,24-06-2021,70.44
North America,,25-06-2021,70.78
North America,,26-06-2021,71.1
North America,,27-06-2021,71.41
North America,,28-06-2021,71.86
North America,,29-06-2021,72.25
North America,,30-06-2021,72.76
North America,,01-07-2021,73.28
North America,,02-07-2021,73.67
North America,,03-07-2021,73.96
North America,,04-07-2021,74.19
North America,,05-07-2021,74.43
North America,,06-07-2021,74.8
North America,,07-07-2021,75.16
North America,,08-07-2021,75.56
North America,,09-07-2021,75.93
North America,,10-07-2021,76.19
North America,,11-07-2021,76.37
North America,,12-07-2021,76.67
North America,,13-07-2021,76.99
North America,,14-07-2021,77.33
North America,,15-07-2021,77.65
North America,,16-07-2021,78.04
North America,,17-07-2021,78.28
North America,,18-07-2021,78.46
North America,,19-07-2021,78.83
North America,,20-07-2021,79.13
North America,,21-07-2021,79.53
North America,,22-07-2021,80.01
North America,,23-07-2021,80.5
North America,,24-07-2021,80.87
North America,,25-07-2021,81.11
North America,,26-07-2021,81.58
North America,,27-07-2021,82
North America,,28-07-2021,82.44
North America,,29-07-2021,82.85
North America,,30-07-2021,83.4
North America,,31-07-2021,83.73
North America,,01-08-2021,83.98
North America,,02-08-2021,84.23
North America,,03-08-2021,84.6
North America,,04-08-2021,84.99
North America,,05-08-2021,85.41
North America,,06-08-2021,85.78
North America,,07-08-2021,85.97
North America,,08-08-2021,86.22
North America,,09-08-2021,86.49
North America,,10-08-2021,86.76
North America,,11-08-2021,87.07
North America,,12-08-2021,87.47
North America,,13-08-2021,87.92
North America,,14-08-2021,88.29
North America,,15-08-2021,88.6
North America,,16-08-2021,88.92
North America,,17-08-2021,89.36
North America,,18-08-2021,89.66
North America,,19-08-2021,90.01
North America,,20-08-2021,90.37
North America,,21-08-2021,90.63
North America,,22-08-2021,90.9
North America,,23-08-2021,91.18
North America,,24-08-2021,91.5
North America,,25-08-2021,92.15
North America,,26-08-2021,92.53
North America,,27-08-2021,92.93
North America,,28-08-2021,93.23
North America,,29-08-2021,93.53
North America,,30-08-2021,93.86
North America,,31-08-2021,94.13
North America,,01-09-2021,94.48
North America,,02-09-2021,94.7
North America,,03-09-2021,95.21
North America,,04-09-2021,95.46
North America,,05-09-2021,95.53
North America,,06-09-2021,95.73
North America,,07-09-2021,96.26
North America,,08-09-2021,96.55
North America,,09-09-2021,97.15
North America,,10-09-2021,97.58
North America,,11-09-2021,97.9
North America,,12-09-2021,98.13
North America,,13-09-2021,98.49
North America,,14-09-2021,98.83
North America,,15-09-2021,99.15
North America,,16-09-2021,99.4
North America,,17-09-2021,99.77
North America,,18-09-2021,100.08
North America,,19-09-2021,100.33
North America,,20-09-2021,100.76
